"""Curso"",""Nombre"",""Credito"",""Departamento"""
"VA-01-0327-33,""Religión, conflicto y caos en la sociedad contemporánea"",""2"",""FG - Plataforma"""
"VA-01-0327-40,""Construyendo capacidades comunitarias en la pandemia"",""2"",""FG - Plataforma"""
"VA-01-0327-41,""Educación superior y segregación social en Chile: Historia de sus ideas, políticas e instituciones. Elementos para el proceso constituyente"",""2"",""FG - Plataforma"""
"VA-01-0327-42,""Formación de Agentes Comunitaries de Salud Mental en contexto universitario: una perspectiva desde la investigación-acción comunitaria"",""2"",""FG - Plataforma"""
"VA-01-0327-43,""Género y violencias: ¿qué está evidenciando la pandemia?"",""2"",""FG - Plataforma"""
"VA-01-0327-44,""Herramientas didácticas para el acompañamiento integral a estudiantes"",""2"",""FG - Plataforma"""
"VA-01-0327-51,""Euskera y Cultura Vasca"",""2"",""FG - Plataforma"""
"VA-01-0327-53,""Agua y explotación patriarcal: gestión hídrica desde una perspectiva de género"",""2"",""FG - Plataforma"""
"VA-01-0327-54,""Contexto andino, riesgos socionaturales y fenómenos extremos: controversias y nuevos paradigmas"",""2"",""FG - Plataforma"""
"VA-01-0327-55,""Diálogos de Ciencia, Política y Sociedad"",""2"",""FG - Plataforma"""
"VA-01-0327-56,""Educación en ciencias basada en la indagación en la escuela"",""2"",""FG - Plataforma"""
"VA-01-0327-57,""Ideas, movimientos y prácticas emancipadoras en la educación chilena y latinoamericana"",""2"",""FG - Plataforma"""
"VA-01-0327-58,""Introducción a la literatura mapuche"",""2"",""FG - Plataforma"""
"VA-01-0327-59,""Los nuevos paradigmas del desarrollo Latinoamericano: Desafíos y oportunidades para un abordaje interdisciplinario"",""2"",""FG - Plataforma"""
"VA-01-0327-60,""Manejo del estrés académico: recursos para su prevención y afrontamiento"",""2"",""FG - Plataforma"""
"VA-01-0327-61,""Métodos de autocuidados laborales y COVID"",""2"",""FG - Plataforma"""
"VA-01-0327-62,""Perspectivas críticas sobre discapacidad y diversidad funcional"",""2"",""FG - Plataforma"""
"VA-01-0327-64,""Un viaje por la ciudad como experiencia y despliegue del habitar. Nuevos desafíos disciplinares"",""2"",""FG - Plataforma"""
"VA-01-0327-65,""Viajeros y naturalistas en Chile: más que Biología, Geografía e Historia"",""2"",""FG - Plataforma"""
"VA-01-0327-66,""Voces indígenas, migrantes, afro y mestizas: reflexiones para interculturalizar la Universidad"",""2"",""FG - Plataforma"""
"VA-01-0324-1,""Debates públicos contemporáneos sobre sexualidades y género"",""2"",""FG - Plataforma"""
"VA-01-0327-2,""Leer y escribir para aprender en la universidad"",""2"",""FG - Plataforma"""
"VA-01-0331-1,""Los árabes, el Islam y occidente: ¿Diálogo de culturas o choque de civilizaciones?"",""2"",""FG - Plataforma"""
"VA-01-0280,""Derechos Humanos en Chile: Una Mirada Crítica al Pasado, Presente y Futuro"",""2"",""FG - Plataforma"""
"VA-01-0311,""Globalización y Salud: Desafios para Hoy y Mañana"",""2"",""FG - Plataforma"""
"VA-01-0321,""Análisis estratégico de conflictos socioambientales. Qué nos enseña el caso de la Bahía de Quintero"",""2"",""FG - Plataforma"""
"VA-01-0329,""Recurso hídrico: Del desastre a la gestión"",""2"",""FG - Plataforma"""
"VA-01-0333,""Translations and Betrayals: Manga & anime, from the comic book pages to the multimedia"",""2"",""FG - Plataforma"""
"CFG2106,""Diversidades Sexuales y de Género: Inclusión, Derechos y No Discriminación"",""2"",""FG - Plataforma"""
"CFG2205,""COURSERA"",""2"",""FG - Plataforma"""
"FG6066,""Terremotos: Usos y Abusos"",""2"",""FG - Plataforma"""
"FG6067,""El Cine Como Arte"",""2"",""FG - Plataforma"""
"FG6075,""Pueblos Indígenas Hoy: Nuevos Enfoques, Nuevos Desafíos"",""2"",""FG - Plataforma"""
"FG6097,""El Abc de la Agricultura Moderna: Nociones Básicas del Manejo Agronómico"",""2"",""FG - Plataforma"""
"FG6135,""Memoria, Identidad e Historia (Reconstruyendo el Pasado para Asegurar el Futuro)"",""2"",""FG - Plataforma"""
"FI1000,""Introducción a la Física Clásica"",""6"",""FI - Departamento de Física"""
"FI1100,""Introducción a la Física Moderna"",""6"",""FI - Departamento de Física"""
"FI2001,""Mecánica"",""6"",""FI - Departamento de Física"""
"FI2002,""Electromagnetismo"",""6"",""FI - Departamento de Física"""
"FI2003,""Métodos Experimentales"",""6"",""FI - Departamento de Física"""
"FI2004,""Termodinámica"",""6"",""FI - Departamento de Física"""
"FI3001,""Vibraciones y Ondas"",""6"",""FI - Departamento de Física"""
"FI3002,""Métodos Matemáticos de la Física"",""6"",""FI - Departamento de Física"""
"FI3003,""Física Experimental I"",""6"",""FI - Departamento de Física"""
"FI3101,""Mecánica Clásica"",""9"",""FI - Departamento de Física"""
"FI3102,""Física Moderna"",""6"",""FI - Departamento de Física"""
"FI3104,""Métodos Numéricos para la Ciencia e Ingeniería"",""6"",""FI - Departamento de Física"""
"FI4001,""Mecánica Cuántica"",""9"",""FI - Departamento de Física"""
"FI4003,""Física Experimental II"",""6"",""FI - Departamento de Física"""
"FI4004,""Electrodinámica"",""9"",""FI - Departamento de Física"""
"FI4101,""Introducción a la Física del Sólido"",""6"",""FI - Departamento de Física"""
"FI4104,""Mecánica Estadística"",""9"",""FI - Departamento de Física"""
"FI4105,""Introducción a la Investigación Experimental y Teórica"",""6"",""FI - Departamento de Física"""
"FI4106,""Introducción a la Investigación II"",""6"",""FI - Departamento de Física"""
"FI5025,""Coloquio: Del Grafeno a los Aislantes Topológicos"",""3"",""FI - Departamento de Física"""
"FI6005,""Redes Fotónicas"",""9"",""FI - Departamento de Física"""
"FI6006,""Efectos de Tamaño y Transporte de Carga en Metales: Teoría de Resistividad de Conectores Metálicos Nanométricos"",""6"",""FI - Departamento de Física"""
"FI6010,""Introducción a la Física Espacial"",""6"",""FI - Departamento de Física"""
"FI7002,""Mecánica Cuántica II"",""9"",""FI - Departamento de Física"""
"FI7008,""Mecánica Estadística de Campos"",""6"",""FI - Departamento de Física"""
"FI7009,""Seminario de Investigación I"",""6"",""FI - Departamento de Física"""
"FI7010,""Mecánica del Continuo"",""9"",""FI - Departamento de Física"""
"FI7011,""Teoría Cuántica de Campos"",""9"",""FI - Departamento de Física"""
"FI7020,""Introducción a los Sistemas Cuánticos Abiertos"",""6"",""FI - Departamento de Física"""
"FI7023,""Seminario de Investigación II"",""6"",""FI - Departamento de Física"""
"FI797,""Trabajo de Tesis I"",""24"",""FI - Departamento de Física"""
"FI798,""Trabajo de Tesis II"",""24"",""FI - Departamento de Física"""
"FI896,""Trabajo de Tesis I"",""30"",""FI - Departamento de Física"""
"FI897,""Trabajo de Tesis II"",""30"",""FI - Departamento de Física"""
"FI898,""Trabajo de Tesis III"",""30"",""FI - Departamento de Física"""
"FI899,""Trabajo de Tesis IV"",""30"",""FI - Departamento de Física"""
"GF3001,""Geofísica General"",""6"",""GF - Departamento de Geofísica"""
"GF3011,""Cambio Climático"",""6"",""GF - Departamento de Geofísica"""
"GF3022,""Contaminación Atmosférica"",""6"",""GF - Departamento de Geofísica"""
"GF3103,""Introducción a la Meteorología"",""6"",""GF - Departamento de Geofísica"""
"GF4001,""Sismología"",""6"",""GF - Departamento de Geofísica"""
"GF4004,""Geodinámica"",""6"",""GF - Departamento de Geofísica"""
"GF4006,""Métodos de Exploración Geofísica"",""6"",""GF - Departamento de Geofísica"""
"GF4029,""Análisis de Señales"",""6"",""GF - Departamento de Geofísica"""
"GF4901,""Práctica Profesional I"",""7"",""GF - Departamento de Geofísica"""
"GF5010,""Meteorología Física"",""9"",""GF - Departamento de Geofísica"""
"GF5018,""GNSS y su Aplicación al Estudio de Terremotos"",""6"",""GF - Departamento de Geofísica"""
"GF5070,""Seminario de Exploración Geofísica"",""6"",""GF - Departamento de Geofísica"""
"GF5071,""Formulación de Proyectos Geofísicos"",""6"",""GF - Departamento de Geofísica"""
"GF7666,""Modelamiento de Terremotos"",""6"",""GF - Departamento de Geofísica"""
"GF78A,""Seminario Meteorología Avanzada I"",""6"",""GF - Departamento de Geofísica"""
"GF78C,""Seminario Meteorología Avanzada III"",""6"",""GF - Departamento de Geofísica"""
"GF601,""Métodos Climatológicos"",""8"",""GF - Departamento de Geofísica"""
"GF700,""Prospección Geofísica I"",""8"",""GF - Departamento de Geofísica"""
"GF731,""Sismología Teórica I"",""8"",""GF - Departamento de Geofísica"""
"GF750,""Meteorología Sinóptica"",""8"",""GF - Departamento de Geofísica"""
"GF790,""Introducción al Proyecto de Grado"",""6"",""GF - Departamento de Geofísica"""
"GF791,""Proyecto de Grado"",""30"",""GF - Departamento de Geofísica"""
"GF797,""Trabajo de Tesis I"",""18"",""GF - Departamento de Geofísica"""
"GF798,""Trabajo de Tesis II"",""18"",""GF - Departamento de Geofísica"""
"GL3004,""Estratigrafía y Paleontología"",""6"",""GL - Departamento de Geología"""
"GL3101,""Geología General"",""6"",""GL - Departamento de Geología"""
"GL3102,""Energía de Procesos Geológicos"",""6"",""GL - Departamento de Geología"""
"GL3103,""Ciencia de los Minerales I"",""6"",""GL - Departamento de Geología"""
"GL3301,""Fundamentos de Cristalografía y Mineralogía"",""6"",""GL - Departamento de Geología"""
"GL3402,""Geomorfología"",""6"",""GL - Departamento de Geología"""
"GL4001,""Fundamentos de Petrología"",""6"",""GL - Departamento de Geología"""
"GL4009,""Principios de Geotermia"",""6"",""GL - Departamento de Geología"""
"GL4010,""Proyecto I"",""3"",""GL - Departamento de Geología"""
"GL4011,""Introducción a Peligros Geológicos"",""3"",""GL - Departamento de Geología"""
"GL4012,""Sistemas de Información Geográfica para Geología (SIGG)"",""6"",""GL - Departamento de Geología"""
"GL4017,""Fluidos en Sistemas Planetarios"",""6"",""GL - Departamento de Geología"""
"GL4102,""Fundamentos de Geología Estructural"",""6"",""GL - Departamento de Geología"""
"GL4401,""Introducción a Yacimientos Minerales"",""6"",""GL - Departamento de Geología"""
"GL4402,""Geología de Campo I"",""6"",""GL - Departamento de Geología"""
"GL4502,""Mineralogía de Silicatos"",""6"",""GL - Departamento de Geología"""
"GL4503,""Fundamentos de Geoquímica"",""6"",""GL - Departamento de Geología"""
"GL4901,""Práctica Profesional I"",""7"",""GL - Departamento de Geología"""
"GL5003,""Evaluación Geológica y Económica de Proyectos de Exploración de Hi"",""3"",""GL - Departamento de Geología"""
"GL5004,""Geotermia"",""6"",""GL - Departamento de Geología"""
"GL5005,""Geocronología"",""6"",""GL - Departamento de Geología"""
"GL5006,""Petrología y Tectónica de Prismas de Acreción"",""6"",""GL - Departamento de Geología"""
"GL5010,""Proyecto II"",""6"",""GL - Departamento de Geología"""
"GL5011,""Expresión Oral y Escrita"",""3"",""GL - Departamento de Geología"""
"GL5014,""Tópicos de Frontera en Geofluidos"",""6"",""GL - Departamento de Geología"""
"GL5015,""Habilidades Sociales y Liderazgo para el Éxito en el Trabajo"",""3"",""GL - Departamento de Geología"""
"GL5020,""Volátiles en Sistemas de Arco"",""6"",""GL - Departamento de Geología"""
"GL5022,""Métodos de perforación y muestreo"",""3"",""GL - Departamento de Geología"""
"GL5101,""Geología Estructural"",""6"",""GL - Departamento de Geología"""
"GL5102,""Sedimentología"",""6"",""GL - Departamento de Geología"""
"GL5103,""Petrología Ignea y Metamórfica"",""6"",""GL - Departamento de Geología"""
"GL5114,""Geología de Chile"",""6"",""GL - Departamento de Geología"""
"GL5201,""Geología Aplicada"",""6"",""GL - Departamento de Geología"""
"GL5212,""Volcanología Física"",""6"",""GL - Departamento de Geología"""
"GL5213,""Hidrogeología"",""6"",""GL - Departamento de Geología"""
"GL5311,""Metalogénesis"",""6"",""GL - Departamento de Geología"""
"GL5505,""Taller de Adaptación al Mundo Laboral"",""3"",""GL - Departamento de Geología"""
"GL5901,""Práctica Profesional II"",""7"",""GL - Departamento de Geología"""
"GL6003,""Petrología Ígnea Avanzada"",""6"",""GL - Departamento de Geología"""
"GL6006,""Teledetección: Fundamentos y Aplicaciones en Geología"",""6"",""GL - Departamento de Geología"""
"GL6101,""Geología de Campo II"",""9"",""GL - Departamento de Geología"""
"GL6301,""Geología Económica"",""6"",""GL - Departamento de Geología"""
"GL6503,""Seminario de Taller de Modelamiento 3D de Recursos Geológicos"",""6"",""GL - Departamento de Geología"""
"GL6908,""Introducción al Trabajo de Título"",""3"",""GL - Departamento de Geología"""
"GL6909,""Trabajo de Título"",""21"",""GL - Departamento de Geología"""
"GL6910,""Trabajo de Memoria de Título"",""21"",""GL - Departamento de Geología"""
"GL7010,""Technical writing draft"",""3"",""GL - Departamento de Geología"""
"GL71C,""Procesos Geodinámicos en Ambiente de Subducción"",""8"",""GL - Departamento de Geología"""
"GL71D,""Seminario: Tópicos Avanzados en las Ciencias de la Tierra"",""6"",""GL - Departamento de Geología"""
"GL74B,""Proyecto de Tesis de Magíster"",""5"",""GL - Departamento de Geología"""
"GL79C,""Tesis I"",""18"",""GL - Departamento de Geología"""
"GL79D,""Tesis II"",""27"",""GL - Departamento de Geología"""
"GL82B,""Proyecto de Tesis de Doctorado"",""9"",""GL - Departamento de Geología"""
"GL91A,""Seminario de Tesis de Grado"",""18"",""GL - Departamento de Geología"""
"GL91C,""Avance de Tesis I"",""18"",""GL - Departamento de Geología"""
"GL91D,""Avance de Tesis II"",""18"",""GL - Departamento de Geología"""
"GL91E,""Avance de Tesis III"",""18"",""GL - Departamento de Geología"""
"GL91F,""Avance de Tesis IV"",""18"",""GL - Departamento de Geología"""
"IN2201,""Economía"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3101,""Taller de Liderazgo e Innovación Social"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3141,""Probabilidades"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3142,""Oratoria"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN3171,""Modelamiento y Optimización"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3202,""Microeconomía"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3301,""Evaluación de Proyectos"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3401,""Estadística para la Economía y Gestión"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3501,""Tecnologías de Información y Comunicaciones para la Gestión"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3702,""Investigación de Operaciones"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN3856,""Cátedra del Pensar"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN4002,""Taller de Ingeniería Industrial II"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4137,""Liderando con Ojos de Mujer"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN4148,""Startups Chilenas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN4203,""Macroeconomía"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4301,""Análisis y Matemáticas Financieras"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4302,""Finanzas I"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4336,""Dirección de Proyectos de Inversión (EPC)"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN4402,""Aplicaciones de Probabilidades y Estadística en Gestión"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4524,""Web y Negocios"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN4532,""Introducción al Aprendizaje Profundo para los Negocios"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4535,""Rediseño y Optimización de Procesos en Sistemas de Salud"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4601,""Marketing I"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4703,""Gestión de Operaciones I"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4704,""Gestión de Operaciones II"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4847,""Seminario de Educación"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN4852,""La Universidad Pública del Siglo XXI"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN4859,""Sistemas Sociales y Sostenibilidad de la Empresa"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN4901,""Práctica Profesional I"",""7"",""IN - Departamento de Ingeniería Industrial"""
"IN5003,""Dirección Estratégica"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5101,""Comportamiento Organizacional"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5134,""Habilidades Comunicacionales en la Empresa"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN5149,""Liderando en Tiempos de Cambio: Negociación y Gestión del Cambio"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN5204,""Organización Industrial"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5226,""Mercados Energéticos y Medio Ambiente"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5303,""Finanzas II"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5322,""Evaluación Social de Proyectos"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5324,""Valoración de Decisiones Estratégicas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN5502,""Diseño de Procesos de Negocios"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5602,""Marketing II"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5625,""Investigación de Mercados"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5629,""Marketing Digital"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN5824,""Derecho en la Empresa"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN5857,""Gestión de Proyectos TI en el Sector Público"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5858,""Diversidad de Género: una Mirada Organizacional"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5860,""Ingeniería Industrial en Instituciones de Salud"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5902,""Práctica Profesional II"",""7"",""IN - Departamento de Ingeniería Industrial"""
"IN5921,""Trabajo Dirigido Industrial"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN5924,""Trabajo Dirigido en Ingeniería Industrial"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN6004,""Gestión Integral de Negocios"",""9"",""IN - Departamento de Ingeniería Industrial"""
"IN6534,""Introducción al Deep Learning"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN6854,""Seminario de Gestión y Políticas Públicas II"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN6903,""Práctica Profesional III"",""7"",""IN - Departamento de Ingeniería Industrial"""
"IN6908,""Introducción al Trabajo de Titulo"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN6909,""Trabajo de Título"",""21"",""IN - Departamento de Ingeniería Industrial"""
"IN6910,""Trabajo de Memoria de Título"",""21"",""IN - Departamento de Ingeniería Industrial"""
"IN6923,""Trabajo Dirigido en Ingeniería Industrial"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN6925,""Trabajo Guiado en Empresa"",""15"",""IN - Departamento de Ingeniería Industrial"""
"IN6926,""Taller de Asesoría Práctica Profesional"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7100,""Administración de Contratos"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7104,""Dirección y Gestión de Proyectos"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7106,""Gestión de Personas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7108,""Lean Healthcare"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7304,""Especialización en Globalización I"",""12"",""IN - Departamento de Ingeniería Industrial"""
"IN7305,""Especialización en Globalización II"",""12"",""IN - Departamento de Ingeniería Industrial"""
"IN7306,""Tópicos en Globalización I"",""12"",""IN - Departamento de Ingeniería Industrial"""
"IN7307,""Tópicos en Globalización II"",""12"",""IN - Departamento de Ingeniería Industrial"""
"IN7308,""Proyecto de Grado"",""12"",""IN - Departamento de Ingeniería Industrial"""
"IN7500,""Taller de Tesis I"",""15"",""IN - Departamento de Ingeniería Industrial"""
"IN7501,""Taller de Tesis II"",""30"",""IN - Departamento de Ingeniería Industrial"""
"IN7504,""Historia Económica Latinoamericana"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7505,""Introducción a la Economía Política"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7560,""Diseño Colaborativo y Modelamiento de Procesos"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7561,""Análisis Estratégico y Diseño de Procesos"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7562,""Arquitectura Empresarial y Rediseño de Procesos"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7563,""Gestión del Cambio"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7564,""Introducción al Proyecto de Tesis o AFE"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7571,""Gestión, Negociación y Estrategias de Innovación"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7581,""Taller de Advanced Analytics"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7584,""Taller de Implementación de Prototipos Digitales"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7590,""Gestión de Producción y Servicios"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7595,""Evaluación de Proyectos Basados en TIC's"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7597,""Customer Experience Management"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7598,""Estrategia Digital"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7600,""Data Science for Social Network Analysis"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7602,""Seminario de Taller de Tesis I"",""24"",""IN - Departamento de Ingeniería Industrial"""
"IN7603,""Seminario de Taller de Tesis II"",""30"",""IN - Departamento de Ingeniería Industrial"""
"IN7613,""Seminario de Investigación II"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7614,""Trabajo Dirigido"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7615,""Aprendizaje Automático con Redes Neuronales"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7616,""Theory of Machine Learning"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN8564,""Proyecto de Grado"",""18"",""IN - Departamento de Ingeniería Industrial"""
"EP600,""Análisis Económico"",""3"",""IN - Departamento de Ingeniería Industrial"""
"EP601,""Matemáticas y Estadística"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7A0,""Gestión Empresarial"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7A1,""Economía Aplicada a la Gestión"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7A2,""Métodos Cuantitativos Aplicados a la Gestión"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7A6,""Gestión de Operaciones"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7A9,""Finanzas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7E5,""Seminario de Finanzas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7G3,""La Perspectiva de Género: Un Desafío de las Políticas Públicas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7G4,""Ciencia de Datos para Mejores Políticas Públicas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7G8,""Tópicos y Herramientas de Gestión Pública"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7H0,""Especialización en Gestión y Políticas Públicas"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7H6,""Especialización en Gestión y Políticas Públicas II"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7M0,""Gestión de Competencias, del Conocimiento y del Talento"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7M1,""Estrategia"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN7M2,""Entorno Normativo y Regulatorio Aplicable a la Actividad Minera"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7M3,""Formulación y Evaluación de Proyectos Mineros"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7M6,""Comercialización"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7M7,""Marketing Estratégico"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7M8,""Metódos Cuantitativos para el Análisis de los Mercados de Commodit"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7N1,""Economía para la Gestión"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7N2,""Tecnología de la Información"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7N4,""Fundamentos del Negocio Minero"",""5"",""IN - Departamento de Ingeniería Industrial"""
"IN7N6,""Gestión Ambiental y Sustentabilidad"",""5"",""IN - Departamento de Ingeniería Industrial"""
"IN7N8,""Análisis de los Mercados de Commodities"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7N9,""Análisis de la Economía Global"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7Q1,""Métodos Estadísticos y Cuantitativos Aplicados a la Gestión"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7Q4,""Innovación Estratégica"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7S7,""Economía Ambiental"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7T2,""Liderazgo y Administración de Conflictos"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7T3,""Políticas Públicas, Resiliencia y Cambio Climático"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7T5,""Políticas Públicas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN7U3,""Tesis I"",""15"",""IN - Departamento de Ingeniería Industrial"""
"IN7U4,""Tesis II"",""15"",""IN - Departamento de Ingeniería Industrial"""
"IN7U5,""Evaluación de Políticas Públicas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN70L,""Logística y Producción"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN70M,""Derecho Empresarial"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN70U,""Negociación"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN70W,""Gobierno Corporativo y Directorio de Empresas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN70Z,""Tópicos de Economía Internacional"",""5"",""IN - Departamento de Ingeniería Industrial"""
"IN71A,""Economía y Políticas Públicas I"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN73C,""Estadística Aplicada y Econometría"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN73G,""Evaluación de Proyectos"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN73I,""Descentralización, Equidad y Desarrollo Territorial"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN74A,""Gestión Pública"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN74M,""Sistemas de Control Empresarial"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN74P,""Dirección de Finanzas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN74R,""Gestión Financiera I"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN74S,""Gestión Financiera II"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN74V,""Habilidades Directivas I"",""9"",""IN - Departamento de Ingeniería Industrial"""
"IN74W,""Habilidades Directivas II"",""9"",""IN - Departamento de Ingeniería Industrial"""
"IN75N,""Gestión de Operaciones y de la Innovación"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN75R,""Gestión de Operaciones I"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN75S,""Gestión de Operaciones II"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN75T,""Dirección de Operaciones"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN75Y,""Finanzas Corporativas"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN76M,""Economía para la Gestión I"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN77N,""Marketing"",""6"",""IN - Departamento de Ingeniería Industrial"""
