"Codigo","Seccion","Tipo","Dia","Inicio","Final"
"GL4401","2","Catedra","Jueves","10:15","11:45"
"GL4401","2","Laboratorio","Viernes","14:30","16:00"
"GL4402","1","Catedra","Viernes","08:30","10:00"
"GL4402","1","Auxiliar","Viernes","16:15","17:45"
"GL4402","2","Catedra","Lunes","12:00","13:30"
"GL4402","2","Auxiliar","Lunes","16:15","17:45"
"GL4502","1","Catedra","Viernes","10:15","11:45"
"GL4502","1","Laboratorio","Lunes","10:15","11:45"
"GL4502","2","Catedra","Viernes","10:15","11:45"
"GL4502","2","Laboratorio","Martes","14:30","16:00"
"GL4503","1","Catedra","Jueves","12:00","13:30"
"GL4503","1","Auxiliar","Miércoles","14:30","16:00"
"GL4901","1","","","",""
"GL5003","1","Catedra","Jueves","16:15","17:45"
"GL5004","1","Catedra","Jueves","12:00","13:30"
"GL5005","1","Catedra","Jueves","08:30","10:00"
"GL5006","1","Catedra","Lunes","16:15","17:45"
"GL5006","1","Auxiliar","Miércoles","16:15","17:45"
"GL5010","1","","","",""
"GL5011","1","Catedra","Lunes","14:30","16:00"
"GL5014","1","Catedra","Lunes","10:15","11:45"
"GL5015","1","","","",""
"GL5020","1","Catedra","Miércoles","18:00","19:30"
"GL5020","1","Auxiliar","Martes","16:15","17:45"
"GL5022","1","Catedra","Lunes","18:00","19:30"
"GL5101","1","Catedra","Jueves","12:00","13:30"
"GL5101","1","Auxiliar","Miércoles","14:00","16:00"
"GL5102","1","","","",""
"GL5102","2","Catedra","Viernes","08:30","10:00"
"GL5102","2","Laboratorio","Jueves","16:00","18:00"
"GL5102","3","Catedra","Viernes","08:30","10:00"
"GL5102","3","Laboratorio","Viernes","10:00","12:00"
"GL5103","1","Catedra","Miércoles","10:15","11:45"
"GL5103","1","Laboratorio","Martes","14:30","16:00"
"GL5103","2","Catedra","Miércoles","10:15","11:45"
"GL5103","2","Laboratorio","Miércoles","14:30","16:00"
"GL5103","3","Catedra","Miércoles","10:15","11:45"
"GL5103","3","Laboratorio","Viernes","14:30","16:00"
"GL5114","1","Catedra","Jueves","14:30","16:00"
"GL5114","1","Auxiliar","Martes","14:30","16:00"
"GL5201","1","Catedra","Jueves","08:30","10:00"
"GL5201","1","Laboratorio","Jueves","14:30","16:00"
"GL5212","1","Catedra","Viernes","10:15","11:45"
"GL5212","1","Auxiliar","Viernes","14:30","16:00"
"GL5213","1","Catedra","Martes","12:00","13:30"
"GL5213","1","Auxiliar","Lunes","16:15","17:45"
"GL5311","1","Catedra","Martes","08:30","10:00"
"GL5311","1","Laboratorio","Miércoles","10:15","11:45"
"GL5311","2","Catedra","Martes","08:30","10:00"
"GL5311","2","Laboratorio","Jueves","10:15","11:45"
"GL5505","1","Catedra","Lunes","18:00","19:30"
"GL5901","1","","","",""
"GL6003","1","Catedra","Miércoles","08:30","10:00"
"GL6003","1","Auxiliar","Viernes","16:15","17:45"
"GL6006","1","Catedra","Martes","14:30","16:00"
"GL6006","1","Auxiliar","Martes","16:15","17:45"
"GL6101","1","Catedra","Martes","10:15","11:45"
"GL6101","1","Auxiliar","Jueves","10:15","11:45"
"GL6101","2","Catedra","Martes","10:15","11:45"
"GL6101","2","Auxiliar","Jueves","10:15","11:45"
"GL6301","1","Catedra","Lunes","10:15","13:30"
"GL6503","1","Catedra","Miércoles","16:15","17:45"
"GL6908","1","Catedra","Jueves","12:00","13:30"
"GL6909","1","","","",""
"GL6910","1","","","",""
"GL7010","1","","","",""
"GL71C","1","","","",""
"GL71D","1","","","",""
"GL74B","1","","","",""
"GL79C","1","","","",""
"GL79D","1","","","",""
"GL82B","1","","","",""
"GL91A","1","","","",""
"GL91C","1","","","",""
"GL91D","1","","","",""
"GL91E","1","","","",""
"GL91F","1","","","",""
"IN2201","1","Catedra","Viernes","08:30","10:00"
"IN2201","1","Control","Jueves","18:00","21:00"
"IN2201","2","Catedra","Viernes","10:15","11:45"
"IN2201","2","Control","Jueves","18:00","21:00"
"IN3101","1","Catedra","Miércoles","08:30","11:45"
"IN3101","1","Auxiliar","Lunes","16:15","17:45"
"IN3101","2","Catedra","Miércoles","08:30","11:45"
"IN3101","2","Auxiliar","Lunes","16:15","17:45"
"IN3141","1","Catedra","Viernes","08:30","10:00"
"IN3141","1","Auxiliar","Jueves","16:15","17:45"
"IN3141","2","Catedra","Viernes","08:30","10:00"
"IN3141","2","Auxiliar","Jueves","16:15","17:45"
"IN3142","1","Catedra","Lunes","14:30","17:45"
"IN3142","2","Catedra","Miércoles","08:30","11:45"
"IN3171","1","Catedra","Viernes","10:15","11:45"
"IN3171","1","Auxiliar","Miércoles","16:15","17:45"
"IN3171","2","Catedra","Viernes","10:15","11:45"
"IN3171","2","Auxiliar","Miércoles","16:15","17:45"
"IN3202","1","Catedra","Jueves","10:15","11:45"
"IN3202","1","Auxiliar","Miércoles","16:15","17:45"
"IN3301","1","Catedra","Viernes","08:30","10:00"
"IN3301","1","Auxiliar","Martes","18:00","19:30"
"IN3301","2","Catedra","Jueves","18:00","19:30"
"IN3301","2","Auxiliar","Martes","18:00","19:30"
"IN3301","3","Catedra","Jueves","12:00","13:30"
"IN3301","3","Auxiliar","Martes","18:00","19:30"
"IN3301","4","Catedra","Viernes","14:30","16:00"
"IN3301","4","Auxiliar","Martes","18:00","19:30"
"IN3301","5","Catedra","Jueves","18:00","19:30"
"IN3301","5","Auxiliar","Martes","18:00","19:30"
"IN3401","1","Catedra","Jueves","12:00","13:30"
"IN3401","1","Auxiliar","Viernes","14:30","16:00"
"IN3501","1","Catedra","Viernes","12:00","13:30"
"IN3501","1","Auxiliar","Martes","16:15","17:45"
"IN3702","1","Catedra","Viernes","10:15","11:45"
"IN3702","1","Auxiliar","Martes","14:30","16:00"
"IN3856","1","Catedra","Lunes","12:00","13:30"
"IN4002","1","Catedra","Miércoles","08:30","11:45"
"IN4002","1","Auxiliar","Lunes","12:00","13:30"
"IN4002","2","Catedra","Miércoles","08:30","11:45"
"IN4002","2","Auxiliar","Lunes","12:00","13:30"
"IN4002","3","Catedra","Miércoles","08:30","11:45"
"IN4002","3","Auxiliar","Lunes","12:00","13:30"
"IN4137","1","Catedra","Martes","08:30","10:00"
"IN4148","1","Catedra","Miércoles","10:15","11:45"
"IN4203","1","Catedra","Jueves","16:15","17:45"
"IN4203","1","Auxiliar","Viernes","16:15","17:45"
"IN4203","2","Catedra","Jueves","16:15","17:45"
"IN4203","2","Auxiliar","Viernes","16:15","17:45"
"IN4301","1","","","",""
"IN4302","1","Catedra","Viernes","10:15","11:45"
"IN4302","1","Auxiliar","Martes","14:30","16:00"
"IN4336","1","","","",""
"IN4402","1","Catedra","Viernes","12:00","13:30"
"IN4402","1","Auxiliar","Martes","16:15","17:45"
"IN4402","2","Catedra","Viernes","10:15","11:45"
"IN4402","2","Auxiliar","Martes","16:15","17:45"
"IN4524","1","Catedra","Jueves","18:00","19:30"
"IN4532","1","Catedra","Martes","14:30","17:45"
"IN4535","1","Catedra","Martes","16:15","17:45"
"IN4535","1","Auxiliar","Martes","18:00","19:30"
"IN4601","1","Catedra","Viernes","14:30","16:00"
"IN4601","1","Auxiliar","Miércoles","14:30","16:00"
"IN4703","1","Catedra","Jueves","12:00","13:30"
"IN4703","1","Auxiliar","Lunes","18:00","19:30"
"IN4703","2","Catedra","Jueves","12:00","13:30"
"IN4703","2","Auxiliar","Lunes","18:00","19:30"
"IN4704","1","Catedra","Jueves","10:15","11:45"
"IN4704","1","Auxiliar","Miércoles","16:15","17:45"
"IN4847","1","Catedra","Miércoles","10:15","11:45"
"IN4852","1","Catedra","Lunes","14:30","17:45"
"IN4859","1","Catedra","Jueves","16:15","17:45"
"IN4859","1","Auxiliar","Viernes","16:15","17:45"
"IN4901","1","","","",""
"IN4901","2","","","",""
"IN5003","1","Catedra","Jueves","08:30","10:00"
"IN5101","1","Catedra","Jueves","16:15","17:45"
"IN5101","1","Auxiliar","Viernes","12:00","13:30"
"IN5134","1","Catedra","Jueves","10:15","11:45"
"IN5149","1","Catedra","Lunes","16:15","17:45"
"IN5204","1","Catedra","Jueves","12:00","13:30"
"IN5204","1","Auxiliar","Lunes","18:00","19:30"
"IN5204","2","Catedra","Jueves","12:00","13:30"
"IN5204","2","Auxiliar","Lunes","18:00","19:30"
"IN5226","1","Catedra","Miércoles","14:30","17:45"
"IN5226","1","Auxiliar","Jueves","16:15","17:45"
"IN5303","1","Catedra","Viernes","10:15","11:45"
"IN5303","1","Auxiliar","Martes","14:30","16:00"
"IN5303","2","Catedra","Viernes","08:30","10:00"
"IN5303","2","Auxiliar","Martes","14:30","16:00"
"IN5322","1","Catedra","Jueves","12:00","13:30"
"IN5322","1","Auxiliar","Viernes","14:30","16:00"
"IN5324","1","Catedra","Lunes","12:00","13:30"
"IN5502","1","Catedra","Jueves","10:15","11:45"
"IN5502","1","Auxiliar","Viernes","14:30","16:00"
"IN5602","1","Catedra","Jueves","10:15","11:45"
"IN5602","1","Auxiliar","Miércoles","14:30","16:00"
"IN5602","2","Catedra","Jueves","12:00","13:30"
"IN5602","2","Auxiliar","Miércoles","14:30","16:00"
"IN5625","1","Catedra","Lunes","14:30","17:45"
"IN5625","1","Auxiliar","Martes","18:00","19:30"
"IN5629","1","Catedra","Lunes","08:30","10:00"
"IN5629","1","Auxiliar","Viernes","08:30","10:00"
"IN5824","1","Catedra","Martes","08:30","10:00"
"IN5857","1","Catedra","Jueves","18:00","19:30"
"IN5858","1","Catedra","Viernes","08:30","11:45"
"IN5860","1","Catedra","Jueves","16:15","19:30"
"IN5902","1","","","",""
"IN5902","2","","","",""
"IN5902","3","","","",""
"IN5902","4","","","",""
"IN5921","1","","","",""
"IN5924","1","","","",""
"IN6004","1","Catedra","Martes","18:00","21:00"
"IN6004","2","Catedra","Miércoles","08:30","11:45"
"IN6004","3","Catedra","Miércoles","08:30","11:45"
"IN6004","4","Catedra","Miércoles","08:30","11:45"
"IN6004","5","Catedra","Miércoles","08:30","11:45"
"IN6534","1","","","",""
"IN6854","1","Catedra","Lunes","12:00","13:30"
"IN6903","1","","","",""
"IN6903","2","","","",""
"IN6903","3","","","",""
"IN6903","4","","","",""
"IN6903","5","","","",""
"IN6908","1","Catedra","Lunes","08:30","11:45"
"IN6908","2","Catedra","Miércoles","18:00","21:00"
"IN6908","3","Catedra","Jueves","18:00","21:00"
"IN6908","4","Catedra","Viernes","14:30","17:45"
"IN6908","5","Catedra","Jueves","14:30","17:45"
"IN6908","6","Catedra","Lunes","18:00","21:00"
"IN6908","7","Catedra","Lunes","08:30","11:45"
"IN6908","8","Catedra","Lunes","18:00","21:00"
"IN6908","9","Catedra","Lunes","18:00","21:00"
"IN6908","10","Catedra","Miércoles","18:00","21:00"
"IN6908","11","Catedra","Jueves","08:30","11:45"
"IN6908","12","","","",""
"IN6908","13","","","",""
"IN6909","1","Catedra","Lunes","08:30","11:45"
"IN6909","2","Catedra","Miércoles","18:00","21:00"
"IN6909","3","Catedra","Jueves","18:00","21:00"
"IN6909","4","Catedra","Viernes","14:30","17:45"
"IN6909","5","Catedra","Jueves","14:30","17:45"
"IN6909","6","Catedra","Lunes","18:00","21:00"
"IN6909","7","Catedra","Lunes","08:30","11:45"
"IN6909","8","Catedra","Lunes","18:00","21:00"
"IN6909","9","Catedra","Lunes","18:00","21:00"
"IN6909","10","Catedra","Miércoles","18:00","21:00"
"IN6910","1","","","",""
"IN6923","1","","","",""
"IN6925","1","","","",""
"IN6926","1","Catedra","Viernes","12:00","13:30"
"IN6926","2","Catedra","Viernes","12:00","13:30"
"IN6926","3","Catedra","Viernes","14:30","16:00"
"IN6926","4","Catedra","Viernes","12:00","13:30"
"IN6926","5","Catedra","Viernes","14:30","16:00"
"IN6926","6","Catedra","Viernes","14:30","16:00"
"IN6926","7","","","",""
"IN7100","1","","","",""
"IN7104","1","","","",""
"IN7106","1","","","",""
"IN7108","1","","","",""
"IN7304","1","","","",""
"IN7305","1","","","",""
"IN7306","1","","","",""
"IN7307","1","","","",""
"IN7308","1","","","",""
"IN7500","1","","","",""
"IN7501","1","","","",""
"IN7504","1","Catedra","Jueves","10:15","11:45"
"IN7505","1","Catedra","Viernes","12:00","13:30"
"IN7560","1","Catedra","Martes","18:00","21:00"
"IN7561","1","Catedra","Lunes","18:00","21:00"
"IN7562","1","Catedra","Martes","18:00","21:00"
"IN7563","1","Catedra","Lunes","18:00","21:00"
"IN7564","1","Catedra","Lunes","18:00","21:00"
"IN7571","1","","","",""
"IN7581","1","Catedra","Martes","18:00","21:00"
"IN7584","1","Catedra","Sábado","08:30","11:45"
"IN7590","1","Catedra","Viernes","18:00","21:00"
"IN7595","1","Catedra","Jueves","18:00","21:00"
"IN7597","1","","","",""
"IN7598","1","Catedra","Miércoles","18:00","21:00"
"IN7600","1","Catedra","Jueves","14:30","16:00"
"IN7600","1","Auxiliar","Viernes","16:15","17:45"
"IN7602","1","","","",""
"IN7603","1","","","",""
"IN7613","1","Catedra","Martes","16:15","17:45"
"IN7614","1","","","",""
"IN7615","1","Catedra","Viernes","12:00","13:30"
"IN7616","1","Catedra","Martes","16:15","17:45"
"IN7616","1","Auxiliar","Viernes","16:15","17:45"
"IN8564","1","Catedra","Lunes","18:00","21:00"
"EP600","1","","","",""
"EP601","1","","","",""
"IN7A0","1","","","",""
"IN7A1","1","","","",""
"IN7A1","2","","","",""
"IN7A2","1","","","",""
"IN7A2","2","","","",""
"IN7A6","1","","","",""
"IN7A9","1","","","",""
"IN7E5","1","Catedra","Jueves","12:00","13:30"
"IN7E5","1","Auxiliar","Martes","16:15","17:45"
"IN7G3","1","Catedra","Jueves","18:00","21:00"
"IN7G4","1","Catedra","Sábado","08:30","13:30"
"IN7G8","1","Catedra","Martes","14:30","17:45"
"IN7H0","1","","","",""
"IN7H6","1","","","",""
"IN7M0","1","","","",""
"IN7M1","1","","","",""
"IN7M2","1","","","",""
"IN7M3","1","","","",""
"IN7M6","1","","","",""
"IN7M7","1","","","",""
"IN7M8","1","","","",""
"IN7N1","1","","","",""
"IN7N1","2","","","",""
"IN7N1","3","","","",""
"IN7N1","4","","","",""
"IN7N2","1","","","",""
"IN7N2","2","","","",""
"IN7N4","1","","","",""
"IN7N6","1","","","",""
"IN7N8","1","","","",""
"IN7N9","1","","","",""
"IN7Q1","1","","","",""
"IN7Q4","1","","","",""
"IN7S7","1","Catedra","Martes","18:00","21:00"
"IN7T2","1","Catedra","Lunes","18:00","21:00"
"IN7T3","1","Catedra","Miércoles","18:00","21:00"
"IN7T5","1","","","",""
"IN7U3","1","Catedra","Lunes","14:30","17:45"
"IN7U4","1","Catedra","Lunes","18:00","21:00"
"IN7U5","1","Catedra","Sábado","08:30","13:30"
"IN70L","1","Catedra","Jueves","10:15","11:45"
"IN70L","1","Auxiliar","Miércoles","14:30","16:00"
"IN70M","1","","","",""
"IN70M","2","","","",""
"IN70M","3","","","",""
"IN70U","1","","","",""
"IN70U","2","","","",""
"IN70U","3","","","",""
"IN70W","1","","","",""
"IN70Z","1","","","",""
"IN71A","1","Catedra","Martes","18:00","21:00"
"IN71A","1","Auxiliar","Viernes","18:00","21:00"
"IN73C","1","Catedra","Miércoles","18:00","21:00"
"IN73C","1","Auxiliar","Viernes","18:00","21:00"
"IN73G","1","Catedra","Lunes","18:00","21:00"
"IN73G","1","Auxiliar","Viernes","18:00","21:00"
"IN73I","1","Catedra","Jueves","18:00","21:00"
"IN74A","1","Catedra","Miércoles","14:30","17:45"
"IN74A","2","Catedra","Miércoles","18:00","21:00"
"IN74M","1","","","",""
"IN74M","2","","","",""
"IN74M","3","","","",""
"IN74P","1","","","",""
"IN74R","1","","","",""
"IN74R","2","","","",""
"IN74S","1","","","",""
"IN74S","2","","","",""
"IN74V","1","","","",""
"IN74V","2","","","",""
"IN74W","1","","","",""
"IN75N","1","","","",""
"IN75N","2","","","",""
"IN75R","1","","","",""
"IN75S","1","","","",""
"IN75S","2","","","",""
"IN75T","1","","","",""
"IN75Y","1","Catedra","Jueves","14:30","16:00"
"IN75Y","1","Auxiliar","Jueves","16:15","17:45"
"IN76M","1","","","",""
"IN77N","1","","","",""
"IN77O","1","Catedra","Viernes","10:15","11:45"
"IN77O","1","Auxiliar","Miércoles","16:15","17:45"
"IN77P","1","","","",""
"IN77P","2","","","",""
"IN77R","1","","","",""
"IN77R","2","","","",""
"IN77R","3","","","",""
"IN78C","1","Catedra","Martes","14:30","17:45"
"IN78N","1","","","",""
"IN78N","2","","","",""
"IN79C","1","","","",""
"IN79C","2","","","",""
"IN79C","3","","","",""
"IN79C","4","","","",""
"IN79C","5","","","",""
"IN79C","6","","","",""
"IN79C","7","","","",""
"IN79C","8","","","",""
"IN79C","9","","","",""
"IN79C","10","","","",""
"IN79C","11","","","",""
"IN79C","12","","","",""
"IN79C","13","","","",""
"IN79C","14","","","",""
"IN79C","15","","","",""
"IN79J","1","Catedra","Lunes","18:00","21:00"
"IN79P","1","","","",""
"IN79P","2","","","",""
"IN79P","3","","","",""
"IN79R","1","","","",""
"IN79R","2","","","",""
"IN79R","3","","","",""
"IN79R","4","","","",""
"IN79R","5","","","",""
"IN79R","6","","","",""
"IN700","1","Catedra","Miércoles","10:15","11:45"
"IN700","1","Auxiliar","Jueves","10:15","11:45"
"IN701","1","Catedra","Miércoles","14:30","16:00"
"IN701","1","Auxiliar","Viernes","14:30","16:00"
"IN703","1","Catedra","Miércoles","08:30","10:00"
"IN703","1","Auxiliar","Viernes","08:30","10:00"
"IN709","1","Catedra","Jueves","14:30","16:00"
"IN709","1","Auxiliar","Viernes","10:15","11:45"
"IN787","1","","","",""
"IN793","1","Catedra","Lunes","16:15","17:45"
"MA1001","1","Catedra","Viernes","08:30","10:00"
"MA1001","1","Auxiliar","Lunes","16:00","18:00"
"MA1001","1","Control","Viernes","18:00","19:30"
"MA1001","2","Catedra","Viernes","08:30","10:00"
"MA1001","2","Auxiliar","Lunes","16:00","18:00"
"MA1001","2","Control","Viernes","18:00","19:30"
"MA1001","3","Catedra","Viernes","10:15","11:45"
"MA1001","3","Auxiliar","Lunes","16:00","18:00"
"MA1001","3","Control","Viernes","18:00","19:30"
"MA1001","4","Catedra","Viernes","08:30","10:00"
"MA1001","4","Auxiliar","Lunes","12:00","14:00"
"MA1001","4","Control","Viernes","18:00","19:30"
"MA1001","5","Catedra","Viernes","12:00","13:30"
"MA1001","5","Auxiliar","Lunes","14:00","16:00"
"MA1001","5","Control","Viernes","18:00","19:30"
"MA1001","6","Catedra","Viernes","12:00","13:30"
"MA1001","6","Auxiliar","Lunes","14:00","16:00"
"MA1001","6","Control","Viernes","18:00","19:30"
"MA1001","7","Catedra","Viernes","12:00","13:30"
"MA1001","7","Auxiliar","Lunes","14:00","16:00"
"MA1001","7","Control","Viernes","18:00","19:30"
"MA1001","8","Catedra","Viernes","12:00","13:30"
"MA1001","8","Auxiliar","Lunes","14:00","16:00"
"MA1001","8","Control","Viernes","18:00","19:30"
"MA1001","9","Catedra","Viernes","12:00","13:30"
"MA1001","9","Auxiliar","Lunes","14:00","16:00"
"MA1001","9","Control","Viernes","18:00","19:30"
"MA1002","1","Catedra","Viernes","10:15","11:45"
"MA1002","1","Auxiliar","Lunes","14:00","16:00"
"MA1002","1","Control","Viernes","18:00","21:00"
"MA1101","1","Catedra","Jueves","12:00","13:30"
"MA1101","1","Auxiliar","Viernes","16:00","18:00"
"MA1101","1","Control","Sábado","08:30","11:45"
"MA1101","2","Catedra","Jueves","12:00","13:30"
"MA1101","2","Auxiliar","Viernes","16:00","18:00"
"MA1101","2","Control","Sábado","08:30","11:45"
"MA1101","3","Catedra","Jueves","12:00","13:30"
"MA1101","3","Auxiliar","Viernes","16:00","18:00"
"MA1101","3","Control","Sábado","08:30","11:45"
"MA1101","4","Catedra","Jueves","12:00","13:30"
"MA1101","4","Auxiliar","Viernes","16:00","18:00"
"MA1101","4","Control","Sábado","08:30","11:45"
"MA1101","5","Catedra","Jueves","10:15","11:45"
"MA1101","5","Auxiliar","Viernes","14:00","16:00"
"MA1101","5","Control","Sábado","08:30","11:45"
"MA1101","6","Catedra","Jueves","10:15","11:45"
"MA1101","6","Auxiliar","Viernes","14:00","16:00"
"MA1101","6","Control","Sábado","08:30","11:45"
"MA1101","7","Catedra","Jueves","10:15","11:45"
"MA1101","7","Auxiliar","Viernes","14:00","16:00"
"MA1101","7","Control","Sábado","08:30","11:45"
"MA1101","8","Catedra","Jueves","10:15","11:45"
"MA1101","8","Auxiliar","Viernes","14:00","16:00"
"MA1101","8","Control","Sábado","08:30","11:45"
"MA1101","9","Catedra","Jueves","10:15","11:45"
"MA1101","9","Auxiliar","Viernes","14:00","16:00"
"MA1101","9","Control","Sábado","08:30","11:45"
"MA1102","1","Catedra","Jueves","10:15","11:45"
"MA1102","1","Auxiliar","Viernes","08:00","10:00"
"MA1102","1","Control","Viernes","18:00","21:00"
"MA2001","1","Catedra","Viernes","10:15","11:45"
"MA2001","1","Auxiliar","Lunes","14:00","16:00"
"MA2001","1","Control","Miércoles","18:00","21:00"
"MA2001","2","Catedra","Viernes","10:15","11:45"
"MA2001","2","Auxiliar","Lunes","14:00","16:00"
"MA2001","2","Control","Miércoles","18:00","21:00"
"MA2001","3","Catedra","Viernes","10:15","11:45"
"MA2001","3","Auxiliar","Lunes","14:00","16:00"
"MA2001","3","Control","Miércoles","18:00","21:00"
"MA2001","4","Catedra","Viernes","10:15","11:45"
"MA2001","4","Auxiliar","Lunes","14:00","16:00"
"MA2001","4","Control","Miércoles","18:00","21:00"
"MA2001","5","Catedra","Viernes","12:00","13:30"
"MA2001","5","Auxiliar","Lunes","18:00","20:00"
"MA2001","5","Control","Miércoles","18:00","21:00"
"MA2001","6","Catedra","Viernes","12:00","13:30"
"MA2001","6","Auxiliar","Lunes","18:00","20:00"
"MA2001","6","Control","Miércoles","18:00","21:00"
"MA2001","7","Catedra","Viernes","12:00","13:30"
"MA2001","7","Auxiliar","Lunes","18:00","20:00"
"MA2001","7","Control","Miércoles","18:00","21:00"
"MA2001","8","Catedra","Viernes","12:00","13:30"
"MA2001","8","Auxiliar","Lunes","18:00","20:00"
"MA2001","8","Control","Miércoles","18:00","21:00"
"MA2002","1","Catedra","Jueves","12:00","13:30"
"MA2002","1","Auxiliar","Lunes","18:00","20:00"
"MA2002","1","Control","Jueves","18:00","21:00"
"MA2002","2","Catedra","Jueves","12:00","13:30"
"MA2002","2","Auxiliar","Lunes","18:00","20:00"
"MA2002","2","Control","Jueves","18:00","21:00"
"MA2002","3","Catedra","Viernes","12:00","13:30"
"MA2002","3","Auxiliar","Viernes","18:00","20:00"
"MA2002","3","Control","Jueves","18:00","21:00"
"MA2601","1","Catedra","Jueves","10:15","11:45"
"MA2601","1","Auxiliar","Viernes","16:00","18:00"
"MA2601","1","Control","Miércoles","18:00","21:00"
"MA2601","2","Catedra","Jueves","10:15","11:45"
"MA2601","2","Auxiliar","Viernes","16:00","18:00"
"MA2601","2","Control","Miércoles","18:00","21:00"
"MA2601","3","Catedra","Jueves","10:15","11:45"
"MA2601","3","Auxiliar","Viernes","16:00","18:00"
"MA2601","3","Control","Miércoles","18:00","21:00"
"MA2601","4","Catedra","Jueves","10:15","11:45"
"MA2601","4","Auxiliar","Viernes","16:00","18:00"
"MA2601","4","Control","Miércoles","18:00","21:00"
"MA2601","5","Catedra","Jueves","12:00","13:30"
"MA2601","5","Auxiliar","Viernes","14:00","16:00"
"MA2601","5","Control","Miércoles","18:00","21:00"
"MA2601","6","Catedra","Jueves","12:00","13:30"
"MA2601","6","Auxiliar","Viernes","14:00","16:00"
"MA2601","6","Control","Miércoles","18:00","21:00"
"MA2601","7","Catedra","Jueves","12:00","13:30"
"MA2601","7","Auxiliar","Viernes","14:00","16:00"
"MA2601","7","Control","Miércoles","18:00","21:00"
"MA2601","8","Catedra","Jueves","12:00","13:30"
"MA2601","8","Auxiliar","Viernes","14:00","16:00"
"MA2601","8","Control","Miércoles","18:00","21:00"
"MA3401","1","Catedra","Jueves","10:15","11:45"
"MA3401","1","Auxiliar","Lunes","16:00","18:00"
"MA3403","1","Catedra","Viernes","10:15","11:45"
"MA3403","1","Auxiliar","Viernes","16:00","18:00"
"MA3403","1","Control","Lunes","18:00","21:00"
"MA3403","2","Catedra","Viernes","10:15","11:45"
"MA3403","2","Auxiliar","Viernes","16:00","18:00"
"MA3403","2","Control","Lunes","18:00","21:00"
"MA3403","3","Catedra","Viernes","08:30","10:00"
"MA3403","3","Auxiliar","Jueves","16:00","18:00"
"MA3403","3","Control","Lunes","18:00","21:00"
"MA3403","4","Catedra","Viernes","08:30","10:00"
"MA3403","4","Auxiliar","Jueves","16:00","18:00"
"MA3403","4","Control","Lunes","18:00","21:00"
"MA3403","5","Catedra","Viernes","08:30","10:00"
"MA3403","5","Auxiliar","Jueves","16:00","18:00"
"MA3403","5","Control","Lunes","18:00","21:00"
"MA3701","1","Catedra","Viernes","10:15","11:45"
"MA3701","1","Auxiliar","Miércoles","16:00","18:00"
"MA3701","1","Control","Miércoles","16:15","19:30"
"MA3701","2","Catedra","Viernes","10:15","11:45"
"MA3701","2","Auxiliar","Miércoles","16:00","18:00"
"MA3701","2","Control","Miércoles","16:15","19:30"
"MA3711","1","Catedra","Viernes","12:00","13:30"
"MA3711","1","Auxiliar","Viernes","16:00","18:00"
"MA3801","1","Catedra","Viernes","10:15","11:45"
"MA3801","1","Auxiliar","Jueves","12:00","14:00"
"MA4001","1","Catedra","Jueves","14:30","16:00"
"MA4001","1","Auxiliar","Lunes","14:00","16:00"
"MA4002","1","Catedra","Miércoles","08:30","10:00"
"MA4002","1","Auxiliar","Viernes","14:00","16:00"
"MA4230","1","","","",""
"MA4231","1","","","",""
"MA4401","1","Catedra","Jueves","10:15","11:45"
"MA4401","1","Auxiliar","Viernes","08:00","10:00"
"MA4702","1","Catedra","Viernes","12:00","13:30"
"MA4702","1","Auxiliar","Jueves","16:00","18:00"
"MA4702","1","Laboratorio","Miércoles","14:30","17:45"
"MA4801","1","Catedra","Miércoles","10:15","11:45"
"MA4801","1","Auxiliar","Martes","12:00","14:00"
"MA4902","1","","","",""
"MA5112","1","Catedra","Jueves","14:30","16:00"
"MA5112","1","Auxiliar","Lunes","14:00","16:00"
"MA5201","1","Catedra","Viernes","14:30","16:00"
"MA5201","1","Auxiliar","Jueves","14:00","16:00"
"MA5204","1","Catedra","Miércoles","08:30","10:00"
"MA5304","1","Catedra","Miércoles","18:00","21:00"
"MA5307","1","Catedra","Viernes","10:15","11:45"
"MA5307","1","Auxiliar","Lunes","14:00","16:00"
"MA5307","1","Laboratorio","Miércoles","14:30","17:45"
"MA5406","1","","","",""
"MA5602","1","Catedra","Jueves","10:15","11:45"
"MA5602","1","Auxiliar","Viernes","14:00","16:00"
"MA5606","1","","","",""
"MA5701","1","Catedra","Jueves","12:00","13:30"
"MA5701","1","Auxiliar","Viernes","16:00","18:00"
"MA5802","1","Catedra","Jueves","08:30","10:00"
"MA5802","1","Auxiliar","Lunes","16:00","18:00"
"MA5902","1","","","",""
"MA6420","1","","","",""
"MA6510","1","","","",""
"MA6902","1","","","",""
"MA6908","1","","","",""
"MA6909","1","","","",""
"MA6910","1","","","",""
"MA6911","1","","","",""
"MA6912","1","","","",""
"MA6913","1","","","",""
"MA6920","1","Catedra","Viernes","12:00","13:30"
"MA7991","1","","","",""
"MA799","1","","","",""
"MA896","1","","","",""
"MA897","1","","","",""
"MA898","1","","","",""
"MA899","1","","","",""
"ME3110","1","Catedra","Jueves","12:00","13:30"
"ME3110","1","Auxiliar","Miércoles","14:30","16:00"
"ME3120","1","Catedra","Martes","18:00","19:30"
"ME3120","2","Catedra","Martes","14:30","16:00"
"ME3130","1","Catedra","Martes","08:30","10:00"
"ME3130","1","Auxiliar","Jueves","10:15","11:45"
